time	V(vout)
7.963782291143481e-14	8.207293e-01
7.966982291143480e-14	8.207477e-01
7.973382291143480e-14	8.207845e-01
7.974982291143480e-14	8.207937e-01
7.975382291143480e-14	8.207960e-01
7.976182291143480e-14	8.208006e-01
7.976382291143481e-14	8.208018e-01
7.976782291143481e-14	8.208041e-01
7.977582291143480e-14	8.208086e-01
7.977782291143481e-14	8.208098e-01
7.978182291143481e-14	8.208121e-01
7.978982291143481e-14	8.208167e-01
7.979182291143481e-14	8.208179e-01
7.979582291143481e-14	8.208202e-01
7.980382291143481e-14	8.208247e-01
7.981982291143481e-14	8.208339e-01
7.985182291143480e-14	8.208523e-01
7.991582291143480e-14	8.208890e-01
7.991782291143481e-14	8.208901e-01
7.992182291143481e-14	8.208925e-01
7.992982291143481e-14	8.208970e-01
7.994582291143480e-14	8.209062e-01
7.997782291143480e-14	8.209245e-01
8.004182291143480e-14	8.209611e-01
8.005782291143480e-14	8.209702e-01
8.008982291143479e-14	8.209885e-01
8.015382291143479e-14	8.210250e-01
8.015582291143480e-14	8.210261e-01
8.015982291143480e-14	8.210284e-01
8.016782291143480e-14	8.210329e-01
8.018382291143479e-14	8.210421e-01
8.021582291143479e-14	8.210603e-01
8.022382291143479e-14	8.210648e-01
8.023982291143478e-14	8.210739e-01
8.027182291143478e-14	8.210921e-01
8.027982291143478e-14	8.210967e-01
8.029582291143477e-14	8.211058e-01
8.032782291143477e-14	8.211240e-01
8.039182291143477e-14	8.211603e-01
8.051982291143477e-14	8.212326e-01
8.077582291143477e-14	8.213767e-01
8.128782291143477e-14	8.216633e-01
8.128982291143478e-14	8.216644e-01
8.129382291143478e-14	8.216667e-01
8.130182291143477e-14	8.216711e-01
8.131782291143477e-14	8.216799e-01
8.134982291143476e-14	8.216978e-01
8.135782291143476e-14	8.217022e-01
8.137382291143476e-14	8.217111e-01
8.140582291143475e-14	8.217288e-01
8.146982291143476e-14	8.217643e-01
8.148582291143475e-14	8.217732e-01
8.151782291143475e-14	8.217909e-01
8.158182291143475e-14	8.218262e-01
8.170982291143475e-14	8.218967e-01
8.196582291143475e-14	8.220375e-01
8.202982291143476e-14	8.220726e-01
8.215782291143476e-14	8.221424e-01
8.241382291143476e-14	8.222818e-01
8.242182291143476e-14	8.222862e-01
8.243782291143476e-14	8.222949e-01
8.246982291143475e-14	8.223122e-01
8.253382291143475e-14	8.223469e-01
8.266182291143475e-14	8.224161e-01
8.291782291143476e-14	8.225540e-01
8.298182291143476e-14	8.225884e-01
8.298382291143477e-14	8.225895e-01
8.298782291143477e-14	8.225916e-01
8.299582291143476e-14	8.225959e-01
8.301182291143476e-14	8.226044e-01
8.304382291143475e-14	8.226216e-01
8.310782291143476e-14	8.226559e-01
8.310982291143476e-14	8.226569e-01
8.311382291143476e-14	8.226591e-01
8.312182291143476e-14	8.226634e-01
8.313782291143476e-14	8.226719e-01
8.314182291143476e-14	8.226740e-01
8.314982291143475e-14	8.226783e-01
8.316582291143475e-14	8.226869e-01
8.319782291143475e-14	8.227040e-01
8.326182291143475e-14	8.227381e-01
8.338982291143475e-14	8.228062e-01
8.364582291143475e-14	8.229421e-01
8.370982291143475e-14	8.229759e-01
8.372582291143475e-14	8.229844e-01
8.375782291143475e-14	8.230013e-01
8.382182291143475e-14	8.230351e-01
8.394982291143475e-14	8.231025e-01
8.398182291143474e-14	8.231193e-01
8.404582291143474e-14	8.231529e-01
8.406182291143474e-14	8.231613e-01
8.409382291143474e-14	8.231781e-01
8.415782291143474e-14	8.232116e-01
8.417382291143473e-14	8.232200e-01
8.420582291143473e-14	8.232368e-01
8.426982291143473e-14	8.232702e-01
8.439782291143473e-14	8.233369e-01
8.465382291143473e-14	8.234698e-01
8.516582291143473e-14	8.237342e-01
8.518182291143473e-14	8.237424e-01
8.521382291143472e-14	8.237588e-01
8.527782291143472e-14	8.237916e-01
8.540582291143473e-14	8.238570e-01
8.566182291143473e-14	8.239874e-01
8.572582291143473e-14	8.240200e-01
8.585382291143473e-14	8.240849e-01
8.585782291143473e-14	8.240869e-01
8.586582291143473e-14	8.240910e-01
8.588182291143473e-14	8.240991e-01
8.591382291143472e-14	8.241152e-01
8.592182291143472e-14	8.241193e-01
8.593782291143472e-14	8.241274e-01
8.596982291143471e-14	8.241435e-01
8.603382291143471e-14	8.241758e-01
8.616182291143471e-14	8.242403e-01
8.641782291143472e-14	8.243688e-01
8.642582291143472e-14	8.243729e-01
8.644182291143471e-14	8.243809e-01
8.647382291143471e-14	8.243969e-01
8.648182291143471e-14	8.244009e-01
8.649782291143470e-14	8.244089e-01
8.650182291143470e-14	8.244109e-01
8.650982291143470e-14	8.244149e-01
8.652582291143470e-14	8.244229e-01
8.652982291143470e-14	8.244249e-01
8.653782291143470e-14	8.244289e-01
8.653982291143470e-14	8.244299e-01
8.654382291143470e-14	8.244319e-01
8.655182291143470e-14	8.244359e-01
8.656782291143470e-14	8.244439e-01
8.657182291143470e-14	8.244458e-01
8.657982291143470e-14	8.244498e-01
8.659582291143469e-14	8.244578e-01
8.659982291143469e-14	8.244599e-01
8.660782291143469e-14	8.244638e-01
8.660982291143470e-14	8.244649e-01
8.661382291143470e-14	8.244668e-01
8.662182291143469e-14	8.244708e-01
8.663782291143469e-14	8.244788e-01
8.666982291143469e-14	8.244947e-01
8.673382291143469e-14	8.245266e-01
8.686182291143469e-14	8.245903e-01
8.689382291143468e-14	8.246061e-01
8.695782291143468e-14	8.246379e-01
8.708582291143469e-14	8.247012e-01
8.711782291143468e-14	8.247170e-01
8.718182291143468e-14	8.247486e-01
8.730982291143468e-14	8.248117e-01
8.734182291143468e-14	8.248275e-01
8.734982291143468e-14	8.248314e-01
8.736582291143467e-14	8.248393e-01
8.739782291143467e-14	8.248550e-01
8.746182291143467e-14	8.248864e-01
8.746382291143467e-14	8.248874e-01
8.746782291143467e-14	8.248894e-01
8.747582291143467e-14	8.248933e-01
8.747782291143468e-14	8.248943e-01
8.748182291143468e-14	8.248963e-01
8.748982291143468e-14	8.249002e-01
8.750582291143467e-14	8.249080e-01
8.750982291143467e-14	8.249100e-01
8.751782291143467e-14	8.249139e-01
8.753382291143467e-14	8.249217e-01
8.756582291143466e-14	8.249374e-01
8.762982291143466e-14	8.249688e-01
8.764582291143466e-14	8.249766e-01
8.767782291143465e-14	8.249922e-01
8.768582291143465e-14	8.249962e-01
8.768682291143465e-14	8.249967e-01
8.768882291143466e-14	8.249976e-01
8.768982291143465e-14	8.249981e-01
8.769182291143466e-14	8.249991e-01
8.769582291143466e-14	8.250011e-01
8.770382291143466e-14	8.250049e-01
8.771982291143465e-14	8.250127e-01
8.772382291143465e-14	8.250147e-01
8.773182291143465e-14	8.250186e-01
8.773382291143466e-14	8.250196e-01
8.773782291143466e-14	8.250216e-01
8.774582291143466e-14	8.250254e-01
8.776182291143465e-14	8.250332e-01
8.779382291143465e-14	8.250489e-01
8.785782291143465e-14	8.250801e-01
8.787382291143464e-14	8.250879e-01
8.787782291143464e-14	8.250898e-01
8.787882291143464e-14	8.250903e-01
8.788082291143465e-14	8.250913e-01
8.788482291143465e-14	8.250932e-01
8.789282291143464e-14	8.250971e-01
8.790882291143464e-14	8.251049e-01
8.794082291143464e-14	8.251205e-01
8.800482291143464e-14	8.251516e-01
8.802082291143463e-14	8.251594e-01
8.805282291143463e-14	8.251749e-01
8.811682291143463e-14	8.252060e-01
8.811882291143463e-14	8.252069e-01
8.812282291143463e-14	8.252088e-01
8.813082291143463e-14	8.252127e-01
8.814682291143463e-14	8.252205e-01
8.817882291143462e-14	8.252360e-01
8.824282291143463e-14	8.252670e-01
8.837082291143463e-14	8.253287e-01
8.862682291143463e-14	8.254517e-01
8.913882291143463e-14	8.256968e-01
8.915482291143462e-14	8.257044e-01
8.918682291143462e-14	8.257196e-01
8.925082291143462e-14	8.257500e-01
8.926682291143462e-14	8.257576e-01
8.929882291143461e-14	8.257728e-01
8.936282291143461e-14	8.258031e-01
8.937882291143461e-14	8.258107e-01
8.941082291143460e-14	8.258258e-01
8.947482291143460e-14	8.258561e-01
8.960282291143461e-14	8.259165e-01
8.985882291143461e-14	8.260368e-01
9.037082291143461e-14	8.262763e-01
9.038682291143460e-14	8.262838e-01
9.041882291143460e-14	8.262986e-01
9.048282291143460e-14	8.263283e-01
9.048482291143460e-14	8.263293e-01
9.048882291143460e-14	8.263311e-01
9.049682291143460e-14	8.263348e-01
9.051282291143460e-14	8.263423e-01
9.054482291143459e-14	8.263571e-01
9.060882291143459e-14	8.263867e-01
9.062482291143459e-14	8.263942e-01
9.062882291143459e-14	8.263960e-01
9.063682291143459e-14	8.263997e-01
9.065282291143459e-14	8.264071e-01
9.065682291143459e-14	8.264090e-01
9.066482291143458e-14	8.264127e-01
9.068082291143458e-14	8.264201e-01
9.068482291143458e-14	8.264219e-01
9.069282291143458e-14	8.264257e-01
9.070882291143458e-14	8.264331e-01
9.074082291143457e-14	8.264478e-01
9.080482291143457e-14	8.264774e-01
9.082082291143457e-14	8.264848e-01
9.085282291143456e-14	8.264995e-01
9.091682291143456e-14	8.265290e-01
9.093282291143456e-14	8.265364e-01
9.096482291143456e-14	8.265511e-01
9.097282291143455e-14	8.265548e-01
9.098882291143455e-14	8.265622e-01
9.102082291143455e-14	8.265769e-01
9.108482291143455e-14	8.266063e-01
9.110082291143454e-14	8.266137e-01
9.113282291143454e-14	8.266283e-01
9.119682291143454e-14	8.266577e-01
9.119882291143454e-14	8.266586e-01
9.120282291143454e-14	8.266605e-01
9.121082291143454e-14	8.266641e-01
9.121282291143455e-14	8.266650e-01
9.121682291143455e-14	8.266668e-01
9.122482291143455e-14	8.266705e-01
9.124082291143454e-14	8.266779e-01
9.127282291143454e-14	8.266925e-01
9.133682291143454e-14	8.267218e-01
9.135282291143454e-14	8.267291e-01
9.138482291143453e-14	8.267437e-01
9.139282291143453e-14	8.267474e-01
9.140882291143453e-14	8.267547e-01
9.144082291143452e-14	8.267693e-01
9.150482291143452e-14	8.267985e-01
9.163282291143452e-14	8.268568e-01
9.163682291143452e-14	8.268586e-01
9.164482291143452e-14	8.268622e-01
9.166082291143452e-14	8.268695e-01
9.169282291143451e-14	8.268840e-01
9.175682291143451e-14	8.269131e-01
9.177282291143451e-14	8.269204e-01
9.177682291143451e-14	8.269222e-01
9.178482291143451e-14	8.269258e-01
9.180082291143451e-14	8.269331e-01
9.183282291143450e-14	8.269476e-01
9.189682291143450e-14	8.269766e-01
9.191282291143450e-14	8.269838e-01
9.194482291143449e-14	8.269983e-01
9.195282291143449e-14	8.270019e-01
9.196882291143449e-14	8.270091e-01
9.200082291143448e-14	8.270236e-01
9.200882291143448e-14	8.270272e-01
9.202482291143448e-14	8.270345e-01
9.202882291143448e-14	8.270363e-01
9.203682291143447e-14	8.270399e-01
9.205282291143447e-14	8.270471e-01
9.208482291143447e-14	8.270615e-01
9.214882291143447e-14	8.270904e-01
9.227682291143447e-14	8.271480e-01
9.253282291143447e-14	8.272629e-01
9.259682291143447e-14	8.272915e-01
9.272482291143448e-14	8.273486e-01
9.298082291143448e-14	8.274625e-01
9.349282291143448e-14	8.276883e-01
9.451682291143448e-14	8.281363e-01
9.454882291143447e-14	8.281502e-01
9.454982291143447e-14	8.281506e-01
9.455182291143448e-14	8.281515e-01
9.455582291143448e-14	8.281533e-01
9.456382291143448e-14	8.281567e-01
9.457982291143447e-14	8.281636e-01
9.461182291143447e-14	8.281775e-01
9.467582291143447e-14	8.282051e-01
9.480382291143447e-14	8.282603e-01
9.483582291143446e-14	8.282741e-01
9.484382291143446e-14	8.282775e-01
9.485982291143446e-14	8.282844e-01
9.486382291143446e-14	8.282862e-01
9.487182291143446e-14	8.282896e-01
9.488782291143445e-14	8.282965e-01
9.491982291143445e-14	8.283103e-01
9.492782291143445e-14	8.283136e-01
9.492982291143445e-14	8.283145e-01
9.493382291143445e-14	8.283163e-01
9.494182291143445e-14	8.283197e-01
9.495782291143445e-14	8.283266e-01
