time	V(vout)
1.377498219470627e-07	1.206603e+00
1.408679282763742e-07	1.207191e+00
1.426099258190657e-07	1.207516e+00
1.443519233617573e-07	1.207836e+00
1.460939209044488e-07	1.208153e+00
1.478359184471404e-07	1.208466e+00
1.495779159898320e-07	1.208774e+00
1.513199135325235e-07	1.209079e+00
1.530619110752151e-07	1.209380e+00
1.547409642040629e-07	1.209667e+00
1.564200173329108e-07	1.209951e+00
1.580990704617586e-07	1.210232e+00
1.597781235906065e-07	1.210510e+00
1.614571767194544e-07	1.210785e+00
1.631362298483022e-07	1.211057e+00
1.648152829771501e-07	1.211326e+00
1.702527829771501e-07	1.212181e+00
1.762527829771501e-07	1.213087e+00
1.777438544057215e-07	1.213311e+00
1.792349258342929e-07	1.213533e+00
1.807259972628644e-07	1.213753e+00
1.822170686914358e-07	1.213970e+00
1.837081401200072e-07	1.214185e+00
1.851992115485787e-07	1.214398e+00
1.866902829771501e-07	1.214608e+00
1.877462983568335e-07	1.214757e+00
1.888023137365169e-07	1.214904e+00
1.898583291162003e-07	1.215051e+00
1.909143444958837e-07	1.215197e+00
1.919703598755671e-07	1.215341e+00
1.930263752552505e-07	1.215485e+00
1.940823906349339e-07	1.215628e+00
1.959026837690392e-07	1.215874e+00
1.969065900190392e-07	1.216008e+00
1.989261212690392e-07	1.216276e+00
2.059261212690392e-07	1.217185e+00
2.070332641261821e-07	1.217326e+00
2.081404069833249e-07	1.217466e+00
2.092475498404678e-07	1.217605e+00
2.103546926976107e-07	1.217743e+00
2.114618355547535e-07	1.217880e+00
2.125689784118964e-07	1.218017e+00
2.136761212690392e-07	1.218152e+00
2.216761212690392e-07	1.219106e+00
2.376761212690392e-07	1.220898e+00
2.696761212690392e-07	1.224128e+00
3.238820581527261e-07	1.229061e+00
3.333423369445452e-07	1.229846e+00
3.340406871743525e-07	1.229901e+00
3.409069839708676e-07	1.230433e+00
3.477732807673829e-07	1.230954e+00
3.546395775638981e-07	1.231466e+00
3.615058743604132e-07	1.231967e+00
3.683721711569285e-07	1.232457e+00
3.752384679534436e-07	1.232937e+00
3.821047647499588e-07	1.233407e+00
4.035444406666911e-07	1.234846e+00
4.043585084042393e-07	1.234899e+00
4.051725761417875e-07	1.234952e+00
4.059866438793357e-07	1.235004e+00
4.068007116168839e-07	1.235056e+00
4.076147793544321e-07	1.235109e+00
4.084288470919803e-07	1.235161e+00
4.092429148295285e-07	1.235213e+00
4.125286291152428e-07	1.235422e+00
4.158143434009571e-07	1.235629e+00
4.191000576866714e-07	1.235835e+00
4.223857719723856e-07	1.236039e+00
4.256714862581000e-07	1.236240e+00
4.289572005438143e-07	1.236440e+00
4.322429148295285e-07	1.236639e+00
4.482429148295285e-07	1.237578e+00
4.802429148295285e-07	1.239390e+00
4.882429148295284e-07	1.239826e+00
5.042429148295285e-07	1.240670e+00
5.082429148295285e-07	1.240877e+00
5.162429148295284e-07	1.241284e+00
5.322429148295285e-07	1.242074e+00
5.642429148295284e-07	1.243608e+00
5.722429148295284e-07	1.243978e+00
5.882429148295284e-07	1.244692e+00
6.202429148295284e-07	1.246056e+00
6.842429148295285e-07	1.248662e+00
6.862429148295285e-07	1.248740e+00
6.976685905775553e-07	1.249173e+00
7.090942663255822e-07	1.249599e+00
7.205199420736091e-07	1.250017e+00
7.319456178216360e-07	1.250429e+00
7.433712935696628e-07	1.250834e+00
7.547969693176896e-07	1.251231e+00
7.662226450657165e-07	1.251622e+00
7.982226450657164e-07	1.252680e+00
8.622226450657165e-07	1.254713e+00
8.902226450657165e-07	1.255553e+00
9.182226450657165e-07	1.256368e+00
9.462226450657164e-07	1.257156e+00
9.742226450657164e-07	1.257919e+00
1.002222645065716e-06	1.258655e+00
1.030222645065716e-06	1.259366e+00
1.058222645065716e-06	1.260051e+00
1.186222645065716e-06	1.262964e+00
1.442222645065716e-06	1.267911e+00
1.954222645065716e-06	1.275616e+00
2.978222645065717e-06	1.286494e+00
5.026222645065716e-06	1.300870e+00
7.865887808255414e-06	1.314064e+00
1.091668980302623e-05	1.323786e+00
1.518873405273260e-05	1.333649e+00
2.177171280164787e-05	1.344969e+00
3.397005681034658e-05	1.360694e+00
5.125947928995966e-05	1.377887e+00
7.764169444706512e-05	1.399162e+00
1.098387206038905e-04	1.421810e+00
1.469072304652580e-04	1.445765e+00
1.942234699360700e-04	1.474617e+00
2.675046805561687e-04	1.513385e+00
3.820919820375163e-04	1.555185e+00
4.517690242864685e-04	1.565696e+00
4.924147323326861e-04	1.566397e+00
5.299765455493584e-04	1.566161e+00
5.647781062193870e-04	1.565705e+00
6.010075990485592e-04	1.565001e+00
6.556952562613333e-04	1.563549e+00
7.442376119712391e-04	1.560579e+00
8.846314641495477e-04	1.555374e+00
1.055483606548904e-03	1.549531e+00
1.196202695248228e-03	1.546041e+00
1.346712277221537e-03	1.543846e+00
